CNPJ,COMPANHIA_ANO,ANO_REFER,z_DSRI,z_GMI,z_AQI,z_SGI,z_DEPI,z_SGAI,z_LVGI,z_TATA
20258278000170,OUROFINO S.A. (2022),2022,0.4440652759423399,-0.2741858716945396,-0.30192910345960866,0.17232423883423784,-0.019779775792027065,0.12672338511444595,-0.6545916557930842,0.8675212897795246
20258278000170,OUROFINO S.A. (2023),2023,0.006383853393705171,1.447547743559834,-1.1816941756247434,-1.0614786368883937,-0.5836627501409605,0.3824103423179182,-0.056128524402124395,-1.4186657541430574
20258278000170,OUROFINO S.A. (2024),2024,1.185210551700809,-1.1490815472946643,0.916567485627667,-0.1507752386485545,0.18498512103531334,-0.6077519406451506,-0.5036581514246206,1.004827761093605
20258278000170,OUROFINO S.A. (2025),2025,0.22781813050477875,-0.2303624243973909,0.48087950069270646,0.39927751577826104,0.3698190519263667,-0.476254171778264,0.4649173887030031,1.3665944620780004
21240146000184,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL (2021),2021,-1.5420680938958014,-1.0908584796787952,-0.949122998849476,5.865714535653438,-2.477862272929985,-0.4114243318911285,0.02904234951409971,0.6823062026733782
21240146000184,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL (2022),2022,0.16708258031615922,1.2733621417162757,-0.8069019950142384,3.258269697106784,0.602151836940879,-1.041182838170569,-0.21531069130168362,0.7310157915382727
21240146000184,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL (2023),2023,-0.3525054315121422,2.826820419410393,2.68127606263984,-1.5423693713688529,0.27667519176345595,0.37391529608315366,0.20627042495948295,-0.06361681094301948
21240146000184,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL (2024),2024,-1.5318839410078844,-19.2893895030817,3.5142810376191536,-3.1583584018724964,-0.8861573708870241,31.213002044108404,6.601992111349987,-6.535427742510342
31553627000101,GRUPO TOKY S.A. (2021),2021,11.874249275045916,0.14142100783624956,-0.771071638266111,0.40317353351507296,5.382599702038973,1.7093871352596033,-4.269620159242498,3.2182733668149406
31553627000101,GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL (2022),2022,-0.7760876087241368,0.02371998806168177,3.3353173339077737,-1.177293356051312,-1.9918663908733314,0.8316117133860631,0.15175852002541623,-0.6404722481359177
31553627000101,GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL (2023),2023,0.6866339437900116,-0.9766928093516128,1.2467995564752592,-1.3408853974324564,-0.30079722128971104,0.711080124323553,-3.0462085933031355,0.5155352060114722
31553627000101,GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL (2024),2024,-0.2468245763010887,-0.71263267844861,4.0143304072795045,1.9213842228844,5.274549510946067,-0.817052255397571,7.891337998196912,-0.034698273672755034
