CNPJ,CVM,DENOM_CIA,DT_REFER,ANO_REFER,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,MSCORE,COMPANHIA_ANO,percentil_consensual,posicao,top_3,top_5,top_10,componentes_predominantes
31553627000101,25461,GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,2024,0.9053296046707316,0.9400177105454132,1.9184065162436568,1.4968280855586555,1.6566234518412224,0.9158285195869992,1.9334720584605103,-0.0556743790324486,-2.260317118670828,GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL (2024),0.938502673796791,12,False,False,True,LVGI; DEPI; AQI
38456921000136,25747,INFRACOMMERCE CXAAS S.A.,2021-12-31,2021,2.141586560444158,1.0256323289882747,1.8763200848449664,1.79101694125027,0.948678036808761,1.1886419066214888,0.6034957467052446,0.0171353789084198,-0.1851011737789646,INFRACOMMERCE CXAAS S.A. (2021),0.9359358288770052,13,False,False,True,DSRI; AQI; LVGI
60500139000126,10472,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,2021-12-31,2021,1.0359887532824958,0.7767892946818429,1.4984895799336797,0.3608362935146655,1.3962974135774957,1.2856914081217563,1.1807151746663336,0.2683302588635949,-1.7406311358084623,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL (2021),0.9300534759358287,14,False,False,True,TATA; DEPI; SGI
05917486000140,25895,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2025-12-31,2025,0.7171734437538355,0.950961557578766,0.9757662162324932,1.0405379761565186,0.8032773253716823,4.270573402796275,1.1731033528810375,-0.2821794845895369,-4.701807640905098,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A. (2025),0.9298395721925131,15,False,False,True,SGAI; TATA; LVGI
12420164000157,25682,CM HOSPITALAR S.A,2022-12-31,2022,1.2186110332360982,1.105015382612951,1.24839290079275,1.4064753112317103,4.411791997863303,0.913827519810295,1.1309160728895222,-0.0285594914611704,-1.5297646878989757,CM HOSPITALAR S.A (2022),0.9167914438502673,16,False,False,True,DEPI; SGI; GMI
16233389000155,25542,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL,2025-12-31,2025,2.9193367774392414,1.0405310240394996,0.8173608857385781,0.93562869155982,0.8851771327650763,1.1722999732976038,1.3237575672719728,-0.3475104027158848,-2.598725317298061,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL (2025),0.9111229946524066,17,False,False,True,DSRI; TATA; LVGI
05917486000140,25895,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2024-12-31,2024,1.5515298471321417,0.8100334811842321,0.9930034365947228,0.930237799442,0.9488612677403108,2.0413831777775107,1.712448315471548,-0.0697715803179118,-2.882380041340925,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A. (2024),0.9111229946524061,18,False,False,True,SGAI; LVGI; DSRI
09813204000116,25852,W2W E-COMMERCE DE VINHOS S.A.,2021-12-31,2021,0.709287157574297,0.9861306402574448,3.858730439936907,1.6354628101354145,0.9100506075339536,0.8913395210639624,1.0668443431208947,-0.035363334994336,-1.2119966349960434,W2W E-COMMERCE DE VINHOS S.A. (2021),0.904598930481283,19,False,False,True,AQI; SGI; DSRI
38456921000136,25747,INFRACOMMERCE CXAAS S.A.,2025-12-31,2025,1.0950329742410227,1.240796660243098,1.0030005033946348,0.6664241730184358,1.1357150861048877,0.2181518923214923,0.7211301908574358,-0.2840114880193096,-3.649380676815992,INFRACOMMERCE CXAAS S.A. (2025),0.8939037433155083,20,False,False,False,SGAI; GMI; LVGI
61189288000189,22055,MARISA LOJAS S.A.,2023-12-31,2023,0.1827975787473688,0.7847849382917926,1.2450005429688038,0.5985979233585256,1.0074661805202096,1.4491804412950846,1.1448796154451537,-0.3497976480637094,-5.365009467822745,MARISA LOJAS S.A. (2023),0.89379679144385,21,False,False,False,SGAI; TATA; GMI
00776574000156,20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,2024,0.7858080468231616,0.9040683698891095,0.7875329372714388,0.9603132110828536,1.1042806627601536,0.8135277592020154,0.1926685581062829,0.6772401946750645,0.6279239473408689,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL (2024),0.8841711229946526,22,False,False,False,LVGI; TATA; SGAI
05917486000140,25895,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2023-12-31,2023,1.3358424033687286,1.1064335927503908,1.816479204568364,0.841080207861575,0.8557420257330896,0.7219216332637656,0.569485985693555,-0.1594441007766891,-2.500747960688402,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A. (2023),0.8729411764705882,23,False,False,False,LVGI; AQI; SGAI
00776574000156,20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,2023-12-31,2023,0.7515625020258782,0.6676885435464636,1.9303416759151204,0.5789474377565635,0.9250646656257304,1.39758469784313,1.1387108542302775,-0.0747556702931956,-3.3558861577123187,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL (2023),0.8691978609625671,24,False,False,False,GMI; AQI; SGAI
08764621000153,21008,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,2024-12-31,2024,0.8291394648843246,1.0219342908639168,1.0631611618364485,1.1231122477552316,0.9992151088238151,0.9122792840584746,1.5835366915275462,-0.6613579590033096,-5.760589839999994,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2024),0.8682352941176468,25,False,False,False,TATA; LVGI; SGAI
43948405000169,26506,LUPO S.A.,2021-12-31,2021,0.6622288790557523,0.6436221651237336,1.118372254582939,1.8140865076004864,1.3354653278980757,0.8252036237264694,1.0639829007126145,0.1407004150796658,-1.498871049400177,LUPO S.A. (2021),0.8654545454545454,26,False,False,False,GMI; SGI; DEPI
31553627000101,25461,GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL,2025-12-31,2025,0.4318115269942667,0.8792474860043377,1.188954619847438,1.7813539744353095,0.4837180855422309,0.9739158698390474,1.3184207582518497,-0.1454653893709398,-3.132827405530265,GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL (2025),0.864812834224599,27,False,False,False,DEPI; SGI; LVGI
18483666000103,25933,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.,2024-12-31,2024,0.8804260430979622,0.5656945564505144,0.8287389584778532,1.0474361657697333,0.4042410432311948,0.3922235658539081,1.0891892318569154,-0.1615049017613798,-3.5950187629663413,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A. (2024),0.8581818181818184,28,False,False,False,GMI; SGAI; DEPI
20247322000147,25330,ALLIED TECNOLOGIA S.A.,2023-12-31,2023,0.5847661094269975,1.3005331787071956,1.099873622628963,1.1418028578053547,0.9355030828520882,0.7565247844081076,0.8952597533671177,-0.5854937538117488,-5.207311190091709,ALLIED TECNOLOGIA S.A. (2023),0.85668449197861,29,False,False,False,TATA; GMI; SGAI
38456921000136,25747,INFRACOMMERCE CXAAS S.A.,2022-12-31,2022,0.5343344834508028,1.1413234773364866,0.9979684675022664,2.1092886217341915,0.572402497672834,0.905278857136096,0.9314872079670704,-0.132673351233899,-2.47638537135746,INFRACOMMERCE CXAAS S.A. (2022),0.8497326203208556,30,False,False,False,SGI; DEPI; GMI
21240146000184,25658,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2021-12-31,2021,0.6027952101594626,0.910567142310602,0.8154177042497224,2.501272564453033,0.618606839830126,0.9582310132591144,1.0304658322791358,0.0128091738488038,-1.6147892259211307,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL (2021),0.8440641711229949,31,False,False,False,SGI; DEPI; DSRI
33453598000123,25917,RAÍZEN S.A.,2022-03-31,2022,1.2020677113262783,0.791969162386728,0.6484017737026778,2.139117695402301,0.7480842189063592,0.993549061895499,1.0637860912050403,-0.1062780080559398,-2.075884291954482,RAÍZEN S.A. (2022),0.840855614973262,32,False,False,False,SGI; GMI; AQI
16922038000151,25259,ENJOEI S.A.,2023-12-31,2023,0.6985112463857498,0.7038142882283546,1.734149203397069,1.4006738612393,0.8860855598812263,0.847596237523754,1.4810180843281695,-0.1039160784959623,-2.890161305068331,ENJOEI S.A. (2023),0.8306951871657752,33,False,False,False,LVGI; GMI; AQI
47508411000156,14826,CIA BRASILEIRA DE DISTRIBUICAO,2022-12-31,2022,1.8319976906645112,1.016555647998978,0.6248365106137506,0.3377005712503168,0.8796157707946144,1.0438454860487945,1.05665256665792,0.0048358767307648,-2.465441814634854,CIA BRASILEIRA DE DISTRIBUICAO (2022),0.8242780748663101,34,False,False,False,DSRI; SGI; AQI
60500139000126,10472,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,2022-12-31,2022,1.3448052709916298,0.9222167935278986,0.905765749885995,0.9741120349223136,0.7799366611123134,1.397215381873398,1.113200157060183,0.904304752699764,1.8355857712688823,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL (2022),0.8186096256684487,35,False,False,False,TATA; SGAI; DSRI
20247322000147,25330,ALLIED TECNOLOGIA S.A.,2022-12-31,2022,1.1390522245926855,0.93431773506385,1.1839907787132278,0.8935700117085673,0.843766740812949,1.2350049352433292,0.8942712988420538,-0.5487711553928717,-4.998870088689792,ALLIED TECNOLOGIA S.A. (2022),0.8063101604278075,36,False,False,False,TATA; SGAI; LVGI
06626253000151,22608,EMPREENDIMENTOS PAGUE MENOS S.A.,2024-12-31,2024,0.9554686079011604,0.9937307081929144,0.4683556605821967,1.128520560658061,2.223931833082962,0.967554723564909,0.996133182306964,-0.0313155110452881,-2.62335111826678,EMPREENDIMENTOS PAGUE MENOS S.A. (2024),0.8039572192513369,37,False,False,False,DEPI; AQI; SGAI
13217485000111,24694,GRUPO SBF S.A.,2021-12-31,2021,0.6363997898378835,0.948140564324072,1.2438416973162332,2.123287449264873,0.824730973272753,0.8158136159689932,1.0262260338753688,0.0126985379679988,-1.679044858871291,GRUPO SBF S.A. (2021),0.7993582887700533,38,False,False,False,SGI; SGAI; DSRI
05917486000140,25895,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2022-12-31,2022,1.1919998205618585,1.19542394180411,1.3221929670823522,1.0040531342175285,0.8984302510822693,0.6251041444636046,0.6497014332404176,0.0205593354908359,-1.8028486412684888,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A. (2022),0.7989304812834225,39,False,False,False,SGAI; LVGI; GMI
04972092000122,26166,GRUPO FARTURA DE HORTIFRUT S.A.,2023-12-31,2023,1.068660308524189,0.9894601118964615,2.687889736050117,1.1355116513604442,0.9399947855977948,0.9876221123580324,0.8195770445321573,0.0532291863671809,-1.316327664230461,GRUPO FARTURA DE HORTIFRUT S.A. (2023),0.7988235294117648,40,False,False,False,AQI; LVGI; TATA
16922038000151,25259,ENJOEI S.A.,2022-12-31,2022,0.9920800422108448,0.7466372293029198,1.6765189000820149,1.3086583757301675,0.7193375982519067,0.6819161760688264,1.1942897753494297,-0.0763670895480803,-2.4708451243292373,ENJOEI S.A. (2022),0.7924064171122999,41,False,False,False,GMI; SGAI; AQI
05917486000140,25895,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2021-12-31,2021,0.6779328913220192,1.203984769710294,1.0286061736697931,1.4853971547744222,0.8830671961522915,1.2029921056449455,0.8047454141359415,0.0683721266948914,-1.888667109585799,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A. (2021),0.7782887700534761,42,False,False,False,GMI; LVGI; SGAI
33453598000123,25917,RAÍZEN S.A.,2025-03-31,2025,0.7045502517815856,1.5381424053471646,0.9896425121430612,1.1579203700410587,1.093233230105288,0.9020355716944768,1.0936404621971574,-0.0737079555600119,-2.678922285428325,RAÍZEN S.A. (2025),0.771336898395722,43,False,False,False,GMI; DSRI; DEPI
39346861035038,26530,CENCOSUD BRASIL COMERCIAL S.A.,2022-12-31,2022,1.7630887721928663,1.0061418164876077,1.022448383793118,1.1288160868676322,0.9381182705732496,1.0076417813710852,1.249057152716657,-0.2891479454589531,-3.09353806495945,CENCOSUD BRASIL COMERCIAL S.A. (2022),0.7632085561497327,44,False,False,False,DSRI; TATA; LVGI
06347409000165,25410,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,2023-12-31,2023,0.3745937172022427,0.854317646014039,1.1554436706114728,1.5161221478606468,0.8119967073470792,1.088725379739526,0.9183503229821456,-0.0645789098398722,-2.9214602829860006,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A. (2023),0.758288770053476,45,False,False,False,DSRI; SGI; GMI
82901000000127,25453,INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,2022-12-31,2022,0.9296219161887824,1.0375528597915602,2.088174629143618,1.3710356922128084,0.8189493346797041,0.9962306802210368,1.171639943883715,-0.0294278641579891,-1.9683252810635876,INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA (2022),0.7494117647058823,46,False,False,False,AQI; SGI; LVGI
20247322000147,25330,ALLIED TECNOLOGIA S.A.,2025-12-31,2025,1.069770546719052,1.0396406543595669,1.046585532352016,0.996964346419854,0.9189888370011154,0.9457062473392284,0.9939475638082872,-0.5480956924734406,-4.941306436175654,ALLIED TECNOLOGIA S.A. (2025),0.7466310160427808,47,False,False,False,TATA; SGI; GMI
12420164000157,25682,CM HOSPITALAR S.A,2023-12-31,2023,0.9546213527414176,1.020275177828857,0.9840620833701196,1.267225829303069,0.1775158028396838,1.0473112715055204,0.8815012777554448,0.1232530518000297,-1.7663896499904703,CM HOSPITALAR S.A (2023),0.7452406417112301,48,False,False,False,DEPI; TATA; LVGI
12420164000157,25682,CM HOSPITALAR S.A,2024-12-31,2024,0.8095874720743109,1.3881813246677228,1.090836002279125,1.04506934877204,0.870899503733339,1.2301685530781494,1.1453847056486388,-0.1518871624296942,-3.1859765621974017,CM HOSPITALAR S.A (2024),0.7425668449197862,49,False,False,False,GMI; SGAI; TATA
82901000000127,25453,INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,2021-12-31,2021,0.8255354577113303,1.1148317594790986,1.0658281479819027,1.446404944583335,0.8649911819046234,0.9248102761360326,0.7584730569281172,0.1140765668221686,-1.5449382425785214,INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA (2021),0.7373262032085564,50,False,False,False,LVGI; TATA; SGI
17359233000188,26760,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,2025-12-31,2025,1.0322967099088258,0.936011323387167,0.995911563702772,1.0896943143843387,0.7173391434099,1.09306250369673,1.4772947067805526,0.0445804296405326,-2.401713735941593,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A. (2025),0.7297326203208556,51,False,False,False,LVGI; DEPI; TATA
33041260065290,6505,GRUPO CASAS BAHIA S.A.,2025-12-31,2025,1.0214360476839666,1.0090974126746537,0.9918193480744812,1.0731823862383298,0.9689256699444952,0.925113437865277,0.9655485740758696,-0.538587311968607,-4.892979172784985,GRUPO CASAS BAHIA S.A. (2025),0.7296256684491977,52,False,False,False,TATA; SGAI; LVGI
31553627000101,25461,GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL,2022-12-31,2022,0.7817078541070609,0.9973538425052436,1.7675148362287254,0.8830980702559361,0.6836797246313466,1.088172333837948,1.044560121145444,-0.113533925775651,-3.0737653442803894,GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL (2022),0.7271657754010693,53,False,False,False,AQI; DEPI; SGI
31553627000101,25461,GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL,2023-12-31,2023,1.12336065778233,0.919456657127169,1.303400125427985,0.850696717258527,0.910107053187153,1.0755725110783794,0.6772648242631961,-0.0031196951411874,-2.352038769298239,GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL (2023),0.7170053475935826,54,False,False,False,LVGI; SGI; AQI
21240146000184,25658,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2023-12-31,2023,0.8806453710819144,1.2156173778165822,1.6221724413751704,0.8107904155355484,0.9874282758515688,1.0403268372294578,1.050820962985539,-0.0584364875571945,-2.6918023106011257,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL (2023),0.7083422459893052,55,False,False,False,GMI; AQI; SGI
61189288000189,22055,MARISA LOJAS S.A.,2022-12-31,2022,0.658353298162896,1.2118670464605388,1.0407471924626073,1.0888844276342258,0.9372816247783936,0.970846502790746,1.1413054081838578,-0.3270105302755083,-4.165189741220066,MARISA LOJAS S.A. (2022),0.7074866310160428,56,False,False,False,TATA; GMI; DSRI
34274233000102,24295,VIBRA ENERGIA S/A,2021-12-31,2021,0.8755078982056457,1.0386593173805925,0.9483370130747216,1.596557097458927,0.9687155339375212,0.751207218552481,1.239413899525278,0.0065222523905087,-2.071439611256089,VIBRA ENERGIA S/A (2021),0.7057754010695187,57,False,False,False,SGI; SGAI; LVGI
21240146000184,25658,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2022-12-31,2022,1.0020072944719651,1.0946572823964402,0.8470223478769012,1.7616141827408915,1.0310082834588128,0.8923989303821805,1.0024012151364352,0.0174615934848044,-1.707626429295514,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL (2022),0.691229946524064,58,False,False,False,SGI; GMI; SGAI
34274233000102,24295,VIBRA ENERGIA S/A,2022-12-31,2022,0.8896459810167157,1.275645916796145,1.0496093166810705,1.3944405591718478,1.0351511777287117,0.7354043887072507,1.0540833143271922,0.0066650450012162,-2.001048178318962,VIBRA ENERGIA S/A (2022),0.6889839572192514,59,False,False,False,GMI; SGAI; SGI
61189288000189,22055,MARISA LOJAS S.A.,2024-12-31,2024,0.5217370756474572,1.0015226259771302,1.150473233841756,0.8457393458587191,1.0074793166689688,0.9144837215443924,0.7963670415233625,-0.1234365301340469,-3.491409886674417,MARISA LOJAS S.A. (2024),0.6863101604278075,60,False,False,False,LVGI; DSRI; SGI
16922038000151,25259,ENJOEI S.A.,2024-12-31,2024,0.8586148116732449,0.8889694456882633,1.4524251143989784,1.3632186271234354,1.2574079275589354,0.8127198692006374,1.0922708713606188,-0.0683580703690895,-2.4501336363510444,ENJOEI S.A. (2024),0.6798930481283422,61,False,False,False,DEPI; AQI; SGAI
33453598000123,25917,RAÍZEN S.A.,2024-03-31,2024,1.3006795732657646,0.8707677245229237,0.9322752066262504,0.8967686359847927,1.0683402869596177,1.287441404051174,0.9992410329326934,-0.1623239250102061,-3.191898878660143,RAÍZEN S.A. (2024),0.6737967914438506,62,False,False,False,SGAI; GMI; DSRI
33041260065290,6505,GRUPO CASAS BAHIA S.A.,2024-12-31,2024,1.364109792490361,0.9068617167365844,1.03657095167893,0.9431136686657192,0.9816531479335652,1.0028286710038063,1.0561716362579627,-0.3448906724895983,-3.864871948579321,GRUPO CASAS BAHIA S.A. (2024),0.6694117647058824,63,False,False,False,TATA; DSRI; GMI
08764621000153,21008,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,2023-12-31,2023,0.9919018436294524,1.01795204756382,0.924167742907994,1.042773253739091,1.4478465980463406,1.1597364754634187,0.9638876757368258,0.1021872955733506,-1.9564833412597216,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2023),0.6687700534759357,64,False,False,False,DEPI; TATA; SGAI
47960950000121,22470,MAGAZINE LUIZA S.A.,2024-12-31,2024,0.9580869588437416,0.9043345140807992,1.057291069449279,1.0345385621669452,0.9285860893902188,0.9927098956015667,0.9155495126665624,-0.4123786598887678,-4.423980526943776,MAGAZINE LUIZA S.A. (2024),0.664385026737968,65,False,False,False,TATA; GMI; LVGI
06347409000165,25410,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,2021-12-31,2021,0.4660871440773866,0.836993667895741,1.2056462749219932,1.328710086844454,0.9101359304755332,0.9052134148622316,0.98128243274897,-0.0018185130374364,-2.677395931628811,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A. (2021),0.6475935828877006,66,False,False,False,DSRI; GMI; SGI
47508411000156,14826,CIA BRASILEIRA DE DISTRIBUICAO,2023-12-31,2023,0.7407772055530676,0.9925480303848048,1.8736246988126688,1.1113677039431904,0.8871500811397925,1.003771835080297,0.925710765353512,-0.122312925170068,-2.831771334054439,CIA BRASILEIRA DE DISTRIBUICAO (2023),0.6450267379679145,67,False,False,False,AQI; DSRI; LVGI
08764621000153,21008,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,2021-12-31,2021,0.7480088846018702,0.9083282088343017,0.9245267881918916,1.4227781349080963,1.0711170099007714,0.7596600075764519,1.1042276238236015,-0.1256122946151676,-2.9859130377934693,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2021),0.6337967914438504,68,False,False,False,SGAI; SGI; GMI
12420164000157,25682,CM HOSPITALAR S.A,2021-12-31,2021,0.8581495853080483,0.819863204588935,0.9818566651614532,1.4090563759949482,0.7477877995823903,1.1343548249927686,1.0767612210733126,0.0261864614429934,-2.302754128526905,CM HOSPITALAR S.A (2021),0.6256684491978609,69,False,False,False,GMI; DEPI; SGI
79430682000122,25429,FARMÁCIA E DROGARIA NISSEI S.A.,2023-12-31,2023,1.0022814643519176,1.0153489894659131,1.7750478165547614,1.1554070188141337,1.1217083462183728,0.9483749364714814,0.9099046035593896,0.0218007587301606,-1.863711492211383,FARMÁCIA E DROGARIA NISSEI S.A. (2023),0.6236363636363635,70,False,False,False,AQI; DEPI; LVGI
61189288000189,22055,MARISA LOJAS S.A.,2025-12-31,2025,1.8459980755355467,0.9271737502610664,1.0547498624796252,1.0654058523067242,0.937449162530578,0.9187274968286964,1.0230773919068814,-0.0242355527702323,-1.773831999999074,MARISA LOJAS S.A. (2025),0.622994652406417,71,False,False,False,DSRI; GMI; SGAI
47960950000121,22470,MAGAZINE LUIZA S.A.,2025-12-31,2025,0.944979174230677,1.0238932566894683,1.0048116542071863,1.017490872564821,1.0372126641376158,1.0042209480617477,1.0454698533165532,-0.4092402031085413,-4.426607852618387,MAGAZINE LUIZA S.A. (2025),0.6219251336898397,72,False,False,False,TATA; DEPI; SGI
00776574000156,20990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,2025-12-31,2025,0.9524974004266106,1.1937089961027405,0.9089011233471862,0.8575510488535787,0.9879792583280956,0.8534612549400327,1.1704544167935964,-0.0512031509631361,-2.8567883110455905,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL (2025),0.6160427807486633,73,False,False,False,GMI; SGAI; SGI
47960950000121,22470,MAGAZINE LUIZA S.A.,2021-12-31,2021,0.981438567747426,1.071358717006731,1.3346086071912675,1.209103518912238,1.1887323393166265,1.0042831725526544,1.0343048524704357,0.1290917434213748,-1.5239268048646892,MAGAZINE LUIZA S.A. (2021),0.615294117647059,74,False,False,False,TATA; DEPI; AQI
33041260065290,6505,GRUPO CASAS BAHIA S.A.,2023-12-31,2023,0.5827299622359928,1.1115355267380438,1.1685457885070571,0.933620299048482,0.8962320658885703,1.012613100394023,1.0257338281326036,-0.2078072259032379,-3.7909636088083007,GRUPO CASAS BAHIA S.A. (2023),0.6068449197860962,75,False,False,False,DSRI; TATA; GMI
79430682000122,25429,FARMÁCIA E DROGARIA NISSEI S.A.,2024-12-31,2024,0.8118251868797961,1.0578342821933322,0.9273661519081928,1.1810132251187846,1.5145135192730208,1.0226879804095184,0.94521311847935,-0.0616673819001788,-2.7058242524633656,FARMÁCIA E DROGARIA NISSEI S.A. (2024),0.6067379679144383,76,False,False,False,DEPI; GMI; LVGI
20247322000147,25330,ALLIED TECNOLOGIA S.A.,2024-12-31,2024,1.0436675974113363,0.9728901606700744,0.9203968993532412,0.943033502621302,0.9886906128391432,1.11706551578125,1.0535804640951454,-0.3314565465187879,-4.126955415029255,ALLIED TECNOLOGIA S.A. (2024),0.597754010695187,77,False,False,False,TATA; SGAI; SGI
43948405000169,26506,LUPO S.A.,2022-12-31,2022,0.9183447586385022,1.157675807026625,0.881294481019083,1.129729509973981,0.8319001372651659,1.048613545781037,1.233257890331192,0.0449543600900692,-2.2977351960797288,LUPO S.A. (2022),0.5890909090909089,78,False,False,False,GMI; LVGI; TATA
39346861035038,26530,CENCOSUD BRASIL COMERCIAL S.A.,2021-12-31,2021,0.5388543082966517,1.0702087122777704,1.0364395528495771,0.9690716966197372,1.2147312707564,0.9326915029502784,1.081005910820389,-0.072452821938121,-3.20927483260558,CENCOSUD BRASIL COMERCIAL S.A. (2021),0.5881283422459893,79,False,False,False,DEPI; DSRI; GMI
34274233000102,24295,VIBRA ENERGIA S/A,2023-12-31,2023,0.9856431265090876,0.8043861378668637,1.0252509468518145,0.8980468018032913,0.9996595509443248,1.1780800425638531,0.9016337265639824,-0.0340608541661875,-2.835107197273665,VIBRA ENERGIA S/A (2023),0.5743315508021392,80,False,False,False,GMI; SGAI; SGI
20258278000170,23507,OUROFINO S.A.,2023-12-31,2023,0.964472351129034,1.1082202517547717,0.7637352595916094,0.9060365553204426,0.8722325018735104,1.041214870629871,1.0206837237357431,-0.1878618524185522,-3.542362896974802,OUROFINO S.A. (2023),0.5719786096256683,81,False,False,False,GMI; TATA; AQI
33453598000123,25917,RAÍZEN S.A.,2021-03-31,2021,1.5432824358280384,0.9897546398083076,1.0378060319143123,0.8858158730103378,0.8674135286205509,1.1102487027675756,0.9883716207364708,-0.0539276168792882,-2.3549033740444902,RAÍZEN S.A. (2021),0.5671657754010695,82,False,False,False,DSRI; SGI; SGAI
09813204000116,25852,W2W E-COMMERCE DE VINHOS S.A.,2025-12-31,2025,0.9138405291159616,0.979361969450826,1.22604069816216,0.9673054872641634,0.8680537610237116,0.9560748394704972,0.7758748843694487,0.0497695852534562,-2.20946454430522,W2W E-COMMERCE DE VINHOS S.A. (2025),0.5602139037433155,83,False,False,False,LVGI; TATA; AQI
92754738000162,8133,LOJAS RENNER S.A.,2021-12-31,2021,1.012472848637184,0.9802083331735078,0.8467715240824342,1.4025877052160092,1.115533807408578,0.9325058060309972,0.8399950558727819,-0.0272038300045511,-2.2318407652032346,LOJAS RENNER S.A. (2021),0.5549732620320854,84,False,False,False,LVGI; SGI; DEPI
16233389000155,25542,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL,2024-12-31,2024,0.1248358444311212,0.9801003062850188,1.1297478922304027,1.0697432860648537,1.003762802761995,1.0467284916545874,1.0745547571995415,-0.0742180908639108,-3.5602793327773954,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL (2024),0.5519786096256685,85,False,False,False,DSRI; AQI; SGAI
18328118000109,25089,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2023-12-31,2023,0.9911420071716744,1.020359489410401,1.0124459546451838,1.1194934050864815,0.8376840831292819,1.0130653560015614,1.3712006151393763,-0.1033050166803865,-2.991443605850077,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A. (2023),0.5465240641711232,86,False,False,False,LVGI; DEPI; TATA
51218147000193,20494,IGUATEMI EMPRESA DE SHOPPING CENTERS S.A,2025-12-31,2025,1.2055161005329078,0.901356750356728,1.0111790736687225,1.1160069341406886,1.2719945774976438,1.0012394370351732,1.109932525554402,0.032017364532617,-2.0900867862717094,IGUATEMI EMPRESA DE SHOPPING CENTERS S.A (2025),0.5334759358288772,87,False,False,False,DEPI; GMI; DSRI
