CNPJ,DT_REFER,TIPO_RELATORIO,ANO,VERSAO,ANO_REFER
26659061000159,2021-12-31,Sem Ressalva,2021,1,2021
26664057000189,2021-12-31,Sem Ressalva,2021,1,2021
26845702000160,2021-12-31,Sem Ressalva,2021,2,2021
26982634000180,2021-12-31,Sem Ressalva,2021,1,2021
27093558000115,2021-12-31,Sem Ressalva,2021,2,2021
27137879000174,2021-12-31,Sem Ressalva,2021,1,2021
27157474000106,2021-12-31,Sem Ressalva,2021,1,2021
27956690000103,2021-12-31,Sem Ressalva,2021,2,2021
27967244000102,2021-12-31,Sem Ressalva,2021,2,2021
28019100000189,2021-12-31,Sem Ressalva,2021,1,2021
28127603000178,2021-12-31,Sem Ressalva,2021,2,2021
28152650000171,2021-12-31,Sem Ressalva,2021,1,2021
28195667000106,2021-12-31,Sem Ressalva,2021,2,2021
28201130000101,2021-12-31,Sem Ressalva,2021,1,2021
28442718000157,2021-12-31,Sem Ressalva,2021,1,2021
28594234000123,2021-12-31,Sem Ressalva,2021,1,2021
28925264000175,2021-12-31,Sem Ressalva,2021,1,2021
28942127000149,2021-12-31,Sem Ressalva,2021,1,2021
29088092000195,2021-12-31,Sem Ressalva,2021,1,2021
29780061000109,2021-12-31,Sem Ressalva,2021,1,2021
29894663000189,2021-12-31,Sem Ressalva,2021,1,2021
29950060000157,2021-12-31,Sem Ressalva,2021,1,2021
29978814000187,2021-12-31,Sem Ressalva,2021,1,2021
29980141000108,2021-12-31,Sem Ressalva,2021,1,2021
30213493000109,2021-12-31,Sem Ressalva,2021,2,2021
30219233000140,2021-12-31,Sem Ressalva,2021,1,2021
30306294000145,2021-12-31,Com Ressalva,2021,3,2021
30418658000189,2021-12-31,Sem Ressalva,2021,1,2021
30540991000166,2021-12-31,Sem Ressalva,2021,1,2021
30545324000176,2021-12-31,Sem Ressalva,2021,1,2021
30723886000162,2021-12-31,Sem Ressalva,2021,2,2021
30788149000148,2021-12-31,Sem Ressalva,2021,1,2021
31001230000107,2021-12-31,Sem Ressalva,2021,1,2021
31468139000198,2021-12-31,Sem Ressalva,2021,1,2021
31553627000101,2021-12-31,Sem Ressalva,2021,1,2021
31701408000114,2021-12-31,Sem Ressalva,2021,1,2021
31748174000160,2021-12-31,Sem Ressalva,2021,1,2021
31907982000123,2021-12-31,Sem Ressalva,2021,1,2021
32161500000100,2021-12-31,Sem Ressalva,2021,1,2021
32372085000125,2021-12-31,Sem Ressalva,2021,1,2021
32681371000172,2021-12-31,Sem Ressalva,2021,1,2021
32770457000171,2021-12-31,Sem Ressalva,2021,1,2021
32785497000197,2021-12-31,Sem Ressalva,2021,1,2021
33000167000101,2021-12-31,Sem Ressalva,2021,1,2021
33035536000100,2021-12-31,Negativa de Opinião,2021,1,2021
33040601000187,2021-12-31,Sem Ressalva,2021,1,2021
33041260065290,2021-12-31,Sem Ressalva,2021,1,2021
33042730000104,2021-12-31,Sem Ressalva,2021,1,2021
33050071000158,2021-12-31,Sem Ressalva,2021,1,2021
33050196000188,2021-12-31,Sem Ressalva,2021,1,2021
33102476000192,2021-12-31,Sem Ressalva,2021,1,2021
33111246000190,2021-12-31,Com Ressalva,2021,1,2021
33113309000147,2021-12-31,Sem Ressalva,2021,2,2021
33130691000105,2021-12-31,Sem Ressalva,2021,1,2021
33200049000147,2021-12-31,Sem Ressalva,2021,1,2021
33228024000151,2021-12-31,Sem Ressalva,2021,1,2021
33256439000139,2021-12-31,Sem Ressalva,2021,2,2021
33352394000104,2021-12-31,Com Ressalva,2021,1,2021
33376989000191,2021-12-31,Sem Ressalva,2021,1,2021
33386210000119,2021-12-31,Sem Ressalva,2021,2,2021
33412081000196,2021-12-31,Com Ressalva,2021,2,2021
33453598000123,2021-03-31,Sem Ressalva,2021,1,2021
33467572000134,2021-12-31,Sem Ressalva,2021,1,2021
33541368000116,2021-12-31,Sem Ressalva,2021,1,2021
33572408000197,2021-12-31,Sem Ressalva,2021,1,2021
33592510000154,2021-12-31,Sem Ressalva,2021,1,2021
33611500000119,2021-12-31,Sem Ressalva,2021,1,2021
33679797000154,2021-12-31,Sem Ressalva,2021,1,2021
33839910000111,2021-12-31,Sem Ressalva,2021,1,2021
33938119000169,2021-12-31,Sem Ressalva,2021,2,2021
33958695000178,2021-12-31,Sem Ressalva,2021,1,2021
34169557000172,2021-12-31,Sem Ressalva,2021,1,2021
34274233000102,2021-12-31,Sem Ressalva,2021,1,2021
34469625000119,2021-12-31,Sem Ressalva,2021,2,2021
35082277000195,2021-12-31,Sem Ressalva,2021,1,2021
35502310000199,2021-12-31,Sem Ressalva,2021,1,2021
35522178000187,2021-12-31,Sem Ressalva,2021,1,2021
35522281000127,2021-12-31,Sem Ressalva,2021,1,2021
35593905000105,2021-12-31,Sem Ressalva,2021,1,2021
35727157000106,2021-12-31,Sem Ressalva,2021,1,2021
35791391000194,2021-12-31,Sem Ressalva,2021,2,2021
35980592000130,2021-12-31,Sem Ressalva,2021,1,2021
36146575000164,2021-12-31,Sem Ressalva,2021,1,2021
36243187000100,2021-12-31,Sem Ressalva,2021,1,2021
36542025000164,2021-12-31,Sem Ressalva,2021,2,2021
36729398000149,2021-12-31,Sem Ressalva,2021,1,2021
36763716000198,2021-12-31,Sem Ressalva,2021,1,2021
37368315000104,2021-12-31,Sem Ressalva,2021,1,2021
37592100000164,2021-12-31,Sem Ressalva,2021,1,2021
37663076000107,2021-12-31,Sem Ressalva,2021,3,2021
37702340000174,2021-06-30,Sem Ressalva,2021,1,2021
37702340000174,2021-12-31,Sem Ressalva,2021,2,2021
38042694000100,2021-12-31,Sem Ressalva,2021,2,2021
38126888000186,2021-12-31,Sem Ressalva,2021,1,2021
38199406000118,2021-12-31,Sem Ressalva,2021,1,2021
38307135000177,2021-12-31,Sem Ressalva,2021,2,2021
38456921000136,2021-12-31,Sem Ressalva,2021,2,2021
38482780000126,2021-12-31,Sem Ressalva,2021,1,2021
38543489000110,2021-12-31,Sem Ressalva,2021,1,2021
39115514000128,2021-12-31,Sem Ressalva,2021,1,2021
39346861035038,2021-12-31,Sem Ressalva,2021,1,2021
39580673000101,2021-12-31,Sem Ressalva,2021,1,2021
39881421000104,2021-12-31,Sem Ressalva,2021,1,2021
40159947000164,2021-12-31,Sem Ressalva,2021,4,2021
40337136000106,2021-12-31,Sem Ressalva,2021,1,2021
40446476000175,2021-03-31,Sem Ressalva,2021,1,2021
40446476000175,2021-12-31,Sem Ressalva,2021,1,2021
40480481000102,2021-12-31,Sem Ressalva,2021,1,2021
40593395000106,2021-12-31,Sem Ressalva,2021,1,2021
40760921000177,2021-12-31,Sem Ressalva,2021,1,2021
40885785000141,2021-12-31,Sem Ressalva,2021,1,2021
40997635000120,2021-03-31,Sem Ressalva,2021,1,2021
40997635000120,2021-12-31,Sem Ressalva,2021,2,2021
41052420000107,2021-12-31,Sem Ressalva,2021,1,2021
41096674000119,2021-12-31,Sem Ressalva,2021,1,2021
41335131000107,2021-12-31,Sem Ressalva,2021,1,2021
41508382000146,2021-12-31,Sem Ressalva,2021,1,2021
41534746000162,2021-12-31,Sem Ressalva,2021,1,2021
41811375000119,2021-12-31,Sem Ressalva,2021,1,2021
41886692000102,2021-12-31,Sem Ressalva,2021,1,2021
42150391000170,2021-12-31,Sem Ressalva,2021,1,2021
42233757000175,2021-12-31,Sem Ressalva,2021,1,2021
42278291000124,2021-12-31,Sem Ressalva,2021,1,2021
42278473000103,2021-12-31,Sem Ressalva,2021,1,2021
42310775000103,2021-07-31,Sem Ressalva,2021,1,2021
42310775000103,2021-12-31,Sem Ressalva,2021,1,2021
42331462000131,2021-12-31,Sem Ressalva,2021,1,2021
42353180000135,2021-12-31,Sem Ressalva,2021,1,2021
42500384000151,2021-12-31,Sem Ressalva,2021,4,2021
42603513000137,2021-12-31,Sem Ressalva,2021,1,2021
42644220000106,2021-07-31,Sem Ressalva,2021,1,2021
42644220000106,2021-12-31,Sem Ressalva,2021,1,2021
42737954000121,2021-12-31,Sem Ressalva,2021,2,2021
42771949000135,2021-12-31,Sem Ressalva,2021,1,2021
42937550000181,2021-12-31,Sem Ressalva,2021,1,2021
42938083000104,2021-12-31,Sem Ressalva,2021,1,2021
42945876000150,2021-12-31,Sem Ressalva,2021,1,2021
43185362000107,2021-12-31,Negativa de Opinião,2021,1,2021
43283811000150,2021-12-31,Sem Ressalva,2021,2,2021
43335774000186,2021-12-31,Sem Ressalva,2021,1,2021
43470988000165,2021-12-31,Sem Ressalva,2021,1,2021
43776517000180,2021-12-31,Sem Ressalva,2021,1,2021
43948405000169,2021-12-31,Sem Ressalva,2021,1,2021
44067725000172,2021-12-31,Sem Ressalva,2021,1,2021
45242914000105,2021-12-31,Sem Ressalva,2021,1,2021
45365558000109,2021-12-31,Sem Ressalva,2021,2,2021
45453214000151,2021-12-31,Sem Ressalva,2021,1,2021
45987245000192,2021-12-31,Sem Ressalva,2021,1,2021
46119855000137,2021-12-31,Sem Ressalva,2021,1,2021
47508411000156,2021-12-31,Sem Ressalva,2021,1,2021
47509120000182,2021-12-31,Sem Ressalva,2021,2,2021
47960950000121,2021-12-31,Sem Ressalva,2021,1,2021
49263189000102,2021-12-31,Sem Ressalva,2021,1,2021
49669856000143,2021-12-31,Sem Ressalva,2021,1,2021
50564053000103,2021-12-31,Sem Ressalva,2021,1,2021
50746577000115,2021-12-31,Sem Ressalva,2021,2,2021
50926955000142,2021-12-31,Sem Ressalva,2021,1,2021
51128999000190,2021-12-31,Sem Ressalva,2021,1,2021
51218147000193,2021-12-31,Sem Ressalva,2021,2,2021
51466860000156,2021-03-31,Sem Ressalva,2021,1,2021
51928174000150,2021-12-31,Sem Ressalva,2021,1,2021
52123916000132,2021-12-31,Sem Ressalva,2021,1,2021
52548435000179,2021-12-31,Sem Ressalva,2021,3,2021
53113791000122,2021-12-31,Sem Ressalva,2021,1,2021
56444250000175,2021-12-31,Sem Ressalva,2021,1,2021
56643018000166,2021-12-31,Sem Ressalva,2021,1,2021
56720428000163,2021-12-31,Sem Ressalva,2021,2,2021
56992423000190,2021-12-31,Sem Ressalva,2021,1,2021
58119199000151,2021-12-31,Sem Ressalva,2021,1,2021
58430828000160,2021-12-31,Sem Ressalva,2021,1,2021
59105999000186,2021-12-31,Sem Ressalva,2021,1,2021
59285411000113,2021-12-31,Sem Ressalva,2021,2,2021
59418806000147,2021-12-31,Sem Ressalva,2021,3,2021
59717553000102,2021-12-31,Sem Ressalva,2021,1,2021
59789545000171,2021-12-31,Sem Ressalva,2021,1,2021
59981829000165,2021-12-31,Sem Ressalva,2021,1,2021
60398369000479,2021-12-31,Sem Ressalva,2021,1,2021
60444437000146,2021-12-31,Sem Ressalva,2021,1,2021
60476884000187,2021-12-31,Sem Ressalva,2021,3,2021
60500139000126,2021-12-31,Negativa de Opinião,2021,1,2021
60537263000166,2021-12-31,Sem Ressalva,2021,2,2021
60543816000193,2021-12-31,Sem Ressalva,2021,2,2021
60637238000154,2021-12-31,Adverso,2021,1,2021
60651809000105,2021-12-31,Sem Ressalva,2021,1,2021
60665981000118,2021-12-31,Sem Ressalva,2021,1,2021
60730348000166,2021-12-31,Sem Ressalva,2021,2,2021
60746948000112,2021-12-31,Sem Ressalva,2021,2,2021
60770336000165,2021-12-31,Sem Ressalva,2021,1,2021
60840055000131,2021-12-31,Sem Ressalva,2021,1,2021
60851615000153,2021-12-31,Com Ressalva,2021,1,2021
60872504000123,2021-12-31,Sem Ressalva,2021,1,2021
60884319000159,2021-12-31,Com Ressalva,2021,1,2021
60894730000105,2021-12-31,Sem Ressalva,2021,1,2021
60933603000178,2021-12-31,Sem Ressalva,2021,1,2021
61022042000118,2021-12-31,Sem Ressalva,2021,1,2021
61065298000102,2021-12-31,Com Ressalva,2021,1,2021
61065751000180,2021-12-31,Sem Ressalva,2021,1,2021
61079117000105,2021-12-31,Sem Ressalva,2021,3,2021
61080313000191,2021-12-31,Negativa de Opinião,2021,2,2021
61082004000150,2021-12-31,Sem Ressalva,2021,2,2021
61088894000108,2021-12-31,Sem Ressalva,2021,1,2021
61092037000181,2021-12-31,Sem Ressalva,2021,2,2021
61156113000175,2021-12-31,Sem Ressalva,2021,1,2021
61156931000178,2021-12-31,Sem Ressalva,2021,1,2021
61186680000174,2021-12-31,Sem Ressalva,2021,1,2021
61189288000189,2021-12-31,Sem Ressalva,2021,1,2021
61190096000192,2021-12-31,Sem Ressalva,2021,1,2021
61351532000168,2021-12-31,Sem Ressalva,2021,2,2021
61374161000130,2021-12-31,Sem Ressalva,2021,2,2021
61409892000173,2021-12-31,Sem Ressalva,2021,2,2021
61486650000183,2021-12-31,Sem Ressalva,2021,2,2021
61532644000115,2021-12-31,Sem Ressalva,2021,1,2021
61584140000149,2021-12-31,Sem Ressalva,2021,2,2021
61585865000151,2021-12-31,Sem Ressalva,2021,1,2021
61695227000193,2021-12-31,Sem Ressalva,2021,1,2021
61856571000117,2021-12-31,Sem Ressalva,2021,1,2021
62002886000160,2021-12-31,Sem Ressalva,2021,3,2021
62070362000106,2021-12-31,Sem Ressalva,2021,1,2021
62144175000120,2021-12-31,Sem Ressalva,2021,2,2021
62232889000190,2021-12-31,Sem Ressalva,2021,2,2021
62258884000136,2021-12-31,Sem Ressalva,2021,1,2021
62307848000115,2021-12-31,Sem Ressalva,2021,2,2021
62984091000102,2021-12-31,Sem Ressalva,2021,1,2021
64904295000103,2021-02-28,Sem Ressalva,2021,1,2021
65654303000173,2021-12-31,Sem Ressalva,2021,3,2021
67010660000124,2021-12-31,Sem Ressalva,2021,1,2021
67571414000141,2021-12-31,Sem Ressalva,2021,1,2021
67620377000114,2021-12-31,Sem Ressalva,2021,1,2021
68400225000179,2021-06-30,Sem Ressalva,2021,1,2021
71208516000174,2021-12-31,Sem Ressalva,2021,1,2021
71476527000135,2021-12-31,Sem Ressalva,2021,2,2021
71673990000177,2021-12-31,Sem Ressalva,2021,2,2021
73178600000118,2021-12-31,Sem Ressalva,2021,1,2021
73903718000161,2021-12-31,Sem Ressalva,2021,1,2021
75315333000109,2021-12-31,Sem Ressalva,2021,2,2021
75609123000123,2021-12-31,Sem Ressalva,2021,2,2021
76483817000120,2021-12-31,Sem Ressalva,2021,1,2021
76484013000145,2021-12-31,Sem Ressalva,2021,1,2021
76535764000143,2021-12-31,Sem Ressalva,2021,1,2021
76627504000106,2021-12-31,Com Ressalva,2021,1,2021
79430682000122,2021-12-31,Sem Ressalva,2021,1,2021
80227184000166,2021-12-31,Sem Ressalva,2021,1,2021
80680093000181,2021-12-31,Sem Ressalva,2021,1,2021
81243735000148,2021-12-31,Sem Ressalva,2021,2,2021
82120676000183,2021-12-31,Sem Ressalva,2021,1,2021
82508433000117,2021-12-31,Sem Ressalva,2021,1,2021
82636986000155,2021-12-31,Negativa de Opinião,2021,1,2021
82640558000104,2021-12-31,Sem Ressalva,2021,1,2021
82643537000134,2021-12-31,Sem Ressalva,2021,1,2021
82901000000127,2021-12-31,Sem Ressalva,2021,3,2021
82981929000103,2021-12-31,Adverso,2021,1,2021
82982075000180,2021-12-31,Sem Ressalva,2021,1,2021
83475913000191,2021-12-31,Sem Ressalva,2021,1,2021
83878892000155,2021-12-31,Sem Ressalva,2021,1,2021
84429695000111,2021-12-31,Sem Ressalva,2021,1,2021
84683374000149,2021-12-31,Sem Ressalva,2021,1,2021
84683408000103,2021-12-31,Sem Ressalva,2021,1,2021
84683671000194,2021-12-31,Sem Ressalva,2021,1,2021
84684455000163,2021-12-31,Sem Ressalva,2021,1,2021
84693183000168,2021-12-31,Sem Ressalva,2021,1,2021
85041333000111,2021-12-31,Sem Ressalva,2021,1,2021
85778074000106,2021-12-31,Sem Ressalva,2021,1,2021
86375425000109,2021-12-31,Sem Ressalva,2021,1,2021
86550951000150,2021-12-31,Sem Ressalva,2021,1,2021
87043832000173,2021-12-31,Sem Ressalva,2021,1,2021
87456562000122,2021-12-31,Sem Ressalva,2021,1,2021
87762563000103,2021-12-31,Sem Ressalva,2021,1,2021
87870952000144,2021-12-31,Sem Ressalva,2021,1,2021
88610126000129,2021-12-31,Sem Ressalva,2021,1,2021
88610191000154,2021-12-31,Sem Ressalva,2021,1,2021
88611835000129,2021-12-31,Sem Ressalva,2021,1,2021
88613658000110,2021-06-30,Sem Ressalva,2021,1,2021
89086144000116,2021-12-31,Sem Ressalva,2021,1,2021
89096457000155,2021-12-31,Sem Ressalva,2021,1,2021
89463822000112,2021-12-31,Com Ressalva,2021,1,2021
89637490000145,2021-12-31,Sem Ressalva,2021,3,2021
89723993000133,2021-12-31,Sem Ressalva,2021,1,2021
89850341000160,2021-12-31,Sem Ressalva,2021,1,2021
90076886000140,2021-12-31,Sem Ressalva,2021,1,2021
90400888000142,2021-12-31,Sem Ressalva,2021,2,2021
90441460000148,2021-12-31,Sem Ressalva,2021,1,2021
91333666000117,2021-12-31,Sem Ressalva,2021,1,2021
91669747000192,2021-12-31,Com Ressalva,2021,1,2021
91983056000169,2021-12-31,Sem Ressalva,2021,1,2021
92012467000170,2021-12-31,Sem Ressalva,2021,1,2021
92660570000126,2021-12-31,Sem Ressalva,2021,1,2021
92665611000177,2021-12-31,Sem Ressalva,2021,1,2021
92690783000109,2021-12-31,Sem Ressalva,2021,1,2021
92693019000189,2021-12-31,Sem Ressalva,2021,1,2021
92702067000196,2021-12-31,Sem Ressalva,2021,2,2021
92715812000131,2021-12-31,Sem Ressalva,2021,1,2021
92721232000157,2021-12-31,Sem Ressalva,2021,1,2021
92749225000163,2021-12-31,Sem Ressalva,2021,1,2021
92754738000162,2021-12-31,Sem Ressalva,2021,1,2021
92781335000102,2021-12-31,Sem Ressalva,2021,1,2021
92791243000103,2021-12-31,Sem Ressalva,2021,1,2021
92802784000190,2021-12-31,Sem Ressalva,2021,3,2021
92934215000106,2021-12-31,Sem Ressalva,2021,1,2021
93828986000173,2021-12-31,Sem Ressalva,2021,1,2021
94813102000170,2021-12-31,Sem Ressalva,2021,1,2021
95426862000197,2021-12-31,Sem Ressalva,2021,1,2021
96298013000168,2021-12-31,Sem Ressalva,2021,1,2021
96418264021802,2021-12-31,Sem Ressalva,2021,1,2021
97191902000194,2021-12-31,Sem Ressalva,2021,1,2021
97837181000147,2021-12-31,Sem Ressalva,2021,1,2021
00000000000191,2022-12-31,Sem Ressalva,2022,1,2022
00000208000100,2022-12-31,Sem Ressalva,2022,3,2022
00001180000126,2022-12-31,Sem Ressalva,2022,1,2022
00070698000111,2022-12-31,Sem Ressalva,2022,1,2022
00080671000100,2022-12-31,Sem Ressalva,2022,1,2022
00192769000159,2022-12-31,Sem Ressalva,2022,1,2022
00194724000113,2022-12-31,Sem Ressalva,2022,1,2022
00242184000104,2022-12-31,Sem Ressalva,2022,2,2022
00272185000193,2022-12-31,Sem Ressalva,2022,1,2022
00336701000104,2022-12-31,Sem Ressalva,2022,1,2022
00359742000108,2022-12-31,Sem Ressalva,2022,1,2022
00383281000109,2022-12-31,Sem Ressalva,2022,1,2022
00389481000179,2022-12-31,Sem Ressalva,2022,1,2022
00416968000101,2022-03-31,Sem Ressalva,2022,1,2022
00545378000170,2022-12-31,Com Ressalva,2022,1,2022
00622416000141,2022-12-31,Sem Ressalva,2022,1,2022
00644907000193,2022-12-31,Sem Ressalva,2022,1,2022
00743065000127,2022-12-31,Sem Ressalva,2022,1,2022
00776574000156,2022-12-31,Negativa de Opinião,2022,1,2022
00864214000106,2022-12-31,Sem Ressalva,2022,2,2022
00897864000158,2022-12-31,Com Ressalva,2022,1,2022
00924429000175,2022-12-31,Sem Ressalva,2022,2,2022
00938574000105,2022-12-31,Sem Ressalva,2022,1,2022
00974211000125,2022-12-31,Sem Ressalva,2022,1,2022
00979969000156,2022-12-31,Sem Ressalva,2022,1,2022
01027058000191,2022-12-31,Sem Ressalva,2022,1,2022
01083200000118,2022-12-31,Sem Ressalva,2022,2,2022
01104937000170,2022-12-31,Sem Ressalva,2022,2,2022
01107327000120,2022-12-31,Sem Ressalva,2022,1,2022
01258944000126,2022-12-31,Sem Ressalva,2022,1,2022
01319044000141,2022-12-31,Sem Ressalva,2022,1,2022
01417222000177,2022-12-31,Sem Ressalva,2022,2,2022
01543032000104,2022-12-31,Sem Ressalva,2022,1,2022
01545826000107,2022-12-31,Sem Ressalva,2022,2,2022
01548981000179,2022-12-31,Sem Ressalva,2022,2,2022
01599101000193,2022-12-31,Sem Ressalva,2022,1,2022
01616929000102,2022-12-31,Sem Ressalva,2022,1,2022
01637895000132,2022-12-31,Sem Ressalva,2022,1,2022
01838723000127,2022-12-31,Sem Ressalva,2022,1,2022
01851771000155,2022-12-31,Sem Ressalva,2022,1,2022
01896779000138,2022-12-31,Sem Ressalva,2022,2,2022
01917818000136,2022-12-31,Sem Ressalva,2022,1,2022
01938783000111,2022-12-31,Sem Ressalva,2022,1,2022
01957772000189,2022-12-31,Sem Ressalva,2022,1,2022
01968293000168,2022-12-31,Sem Ressalva,2022,1,2022
01989044000159,2022-12-31,Sem Ressalva,2022,1,2022
02016440000162,2022-12-31,Sem Ressalva,2022,1,2022
02031413000169,2022-12-31,Sem Ressalva,2022,1,2022
02041460000193,2022-12-31,Sem Ressalva,2022,1,2022
02062747000108,2022-12-31,Sem Ressalva,2022,1,2022
02149205000169,2022-12-31,Sem Ressalva,2022,1,2022
02162616000194,2022-12-31,Negativa de Opinião,2022,1,2022
02193750000152,2022-12-31,Sem Ressalva,2022,1,2022
02201787000185,2022-12-31,Sem Ressalva,2022,1,2022
02217319000107,2022-12-31,Sem Ressalva,2022,1,2022
02255187000108,2022-12-31,Sem Ressalva,2022,1,2022
02258422000197,2022-12-31,Sem Ressalva,2022,1,2022
02281836000137,2022-12-31,Sem Ressalva,2022,1,2022
02286479000108,2022-12-31,Sem Ressalva,2022,1,2022
02291077000193,2022-12-31,Sem Ressalva,2022,1,2022
02302100000106,2022-12-31,Sem Ressalva,2022,1,2022
02302101000142,2022-12-31,Sem Ressalva,2022,1,2022
02328280000197,2022-12-31,Sem Ressalva,2022,1,2022
02338534000158,2022-12-31,Sem Ressalva,2022,1,2022
02351144000118,2022-12-31,Sem Ressalva,2022,3,2022
02351877000152,2022-12-31,Sem Ressalva,2022,1,2022
02357251000153,2022-12-31,Sem Ressalva,2022,1,2022
02365069000144,2022-12-31,Sem Ressalva,2022,1,2022
02382073000110,2022-12-31,Sem Ressalva,2022,1,2022
02387241000160,2022-12-31,Sem Ressalva,2022,1,2022
02397080000196,2022-12-31,Sem Ressalva,2022,1,2022
02415408000150,2022-12-31,Sem Ressalva,2022,2,2022
02421421000111,2022-12-31,Sem Ressalva,2022,1,2022
02429144000193,2022-12-31,Sem Ressalva,2022,1,2022
02451848000162,2022-12-31,Sem Ressalva,2022,2,2022
02474103000119,2022-12-31,Sem Ressalva,2022,2,2022
02502844000166,2022-12-31,Sem Ressalva,2022,1,2022
02509186000134,2022-12-31,Sem Ressalva,2022,1,2022
02509491000126,2022-12-31,Sem Ressalva,2022,1,2022
02558157000162,2022-12-31,Sem Ressalva,2022,2,2022
02560878000107,2022-12-31,Sem Ressalva,2022,1,2022
02591787000139,2022-12-31,Sem Ressalva,2022,1,2022
02600854000134,2022-12-31,Sem Ressalva,2022,1,2022
02635522000195,2022-03-31,Sem Ressalva,2022,3,2022
02664042000152,2022-12-31,Sem Ressalva,2022,2,2022
02682287000102,2022-12-31,Sem Ressalva,2022,1,2022
02724983000134,2022-12-31,Sem Ressalva,2022,2,2022
02736470000143,2022-12-31,Sem Ressalva,2022,1,2022
02762113000150,2022-12-31,Sem Ressalva,2022,1,2022
02762121000104,2022-12-31,Sem Ressalva,2022,2,2022
02762124000130,2022-12-31,Sem Ressalva,2022,1,2022
02773542000122,2022-12-31,Sem Ressalva,2022,2,2022
02783423000150,2022-12-31,Sem Ressalva,2022,1,2022
02796775000140,2022-12-31,Sem Ressalva,2022,1,2022
02800026000140,2022-12-31,Sem Ressalva,2022,2,2022
02846056000197,2022-12-31,Sem Ressalva,2022,1,2022
02860694000162,2022-12-31,Sem Ressalva,2022,1,2022
02916265000160,2022-12-31,Sem Ressalva,2022,1,2022
02919555000167,2022-12-31,Sem Ressalva,2022,3,2022
02932074000191,2022-12-31,Sem Ressalva,2022,1,2022
02950811000189,2022-12-31,Sem Ressalva,2022,2,2022
02992449000109,2022-12-31,Sem Ressalva,2022,1,2022
02998301000181,2022-12-31,Sem Ressalva,2022,1,2022
02998611000104,2022-12-31,Sem Ressalva,2022,1,2022
03014553000191,2022-12-31,Sem Ressalva,2022,1,2022
03025305000146,2022-12-31,Sem Ressalva,2022,2,2022
03207703000183,2022-12-31,Sem Ressalva,2022,1,2022
03220438000173,2022-12-31,Sem Ressalva,2022,1,2022
03279285000130,2022-12-31,Sem Ressalva,2022,2,2022
03303999000136,2022-12-31,Com Ressalva,2022,1,2022
